-1.0 -1.0 2.0 
-0.96 -1.0 1.9216 
-0.9199999999999999 -1.0 1.8463999999999998 
-0.8799999999999999 -1.0 1.7744 
-0.8399999999999999 -1.0 1.7055999999999998 
-0.7999999999999998 -1.0 1.6399999999999997 
-0.7599999999999998 -1.0 1.5775999999999997 
-0.7199999999999998 -1.0 1.5183999999999997 
-0.6799999999999997 -1.0 1.4623999999999997 
-0.6399999999999997 -1.0 1.4095999999999995 
-0.5999999999999996 -1.0 1.3599999999999997 
-0.5599999999999996 -1.0 1.3135999999999997 
-0.5199999999999996 -1.0 1.2703999999999995 
-0.4799999999999996 -1.0 1.2303999999999995 
-0.4399999999999996 -1.0 1.1935999999999996 
-0.39999999999999963 -1.0 1.1599999999999997 
-0.35999999999999965 -1.0 1.1295999999999997 
-0.3199999999999997 -1.0 1.1023999999999998 
-0.2799999999999997 -1.0 1.0783999999999998 
-0.23999999999999969 -1.0 1.0575999999999999 
-0.19999999999999968 -1.0 1.0399999999999998 
-0.15999999999999967 -1.0 1.0255999999999998 
-0.11999999999999966 -1.0 1.0144 
-0.07999999999999965 -1.0 1.0064 
-0.039999999999999654 -1.0 1.0016 
3.469446951953614e-16 -1.0 1.0 
0.04000000000000035 -1.0 1.0016 
0.08000000000000035 -1.0 1.0064 
0.12000000000000036 -1.0 1.0144000000000002 
0.16000000000000036 -1.0 1.0256 
0.20000000000000037 -1.0 1.04 
0.24000000000000038 -1.0 1.0576 
0.28000000000000036 -1.0 1.0784000000000002 
0.32000000000000034 -1.0 1.1024000000000003 
0.3600000000000003 -1.0 1.1296000000000002 
0.4000000000000003 -1.0 1.1600000000000001 
0.4400000000000003 -1.0 1.1936000000000002 
0.48000000000000026 -1.0 1.2304000000000002 
0.5200000000000002 -1.0 1.2704000000000002 
0.5600000000000003 -1.0 1.3136000000000003 
0.6000000000000003 -1.0 1.3600000000000003 
0.6400000000000003 -1.0 1.4096000000000004 
0.6800000000000004 -1.0 1.4624000000000006 
0.7200000000000004 -1.0 1.5184000000000006 
0.7600000000000005 -1.0 1.5776000000000008 
0.8000000000000005 -1.0 1.6400000000000008 
0.8400000000000005 -1.0 1.705600000000001 
0.8800000000000006 -1.0 1.7744000000000009 
0.9200000000000006 -1.0 1.846400000000001 
0.9600000000000006 -1.0 1.921600000000001 
1.0000000000000007 -1.0 2.0000000000000013 

-1.0 -0.96 1.9216 
-0.96 -0.96 1.8432 
-0.9199999999999999 -0.96 1.7679999999999998 
-0.8799999999999999 -0.96 1.6959999999999997 
-0.8399999999999999 -0.96 1.6271999999999998 
-0.7999999999999998 -0.96 1.5615999999999997 
-0.7599999999999998 -0.96 1.4991999999999996 
-0.7199999999999998 -0.96 1.4399999999999995 
-0.6799999999999997 -0.96 1.3839999999999995 
-0.6399999999999997 -0.96 1.3311999999999995 
-0.5999999999999996 -0.96 1.2815999999999996 
-0.5599999999999996 -0.96 1.2351999999999994 
-0.5199999999999996 -0.96 1.1919999999999995 
-0.4799999999999996 -0.96 1.1519999999999997 
-0.4399999999999996 -0.96 1.1151999999999997 
-0.39999999999999963 -0.96 1.0815999999999997 
-0.35999999999999965 -0.96 1.0511999999999997 
-0.3199999999999997 -0.96 1.0239999999999998 
-0.2799999999999997 -0.96 0.9999999999999998 
-0.23999999999999969 -0.96 0.9791999999999998 
-0.19999999999999968 -0.96 0.9615999999999998 
-0.15999999999999967 -0.96 0.9471999999999998 
-0.11999999999999966 -0.96 0.9359999999999999 
-0.07999999999999965 -0.96 0.9279999999999999 
-0.039999999999999654 -0.96 0.9231999999999999 
3.469446951953614e-16 -0.96 0.9216 
0.04000000000000035 -0.96 0.9232 
0.08000000000000035 -0.96 0.928 
0.12000000000000036 -0.96 0.936 
0.16000000000000036 -0.96 0.9472 
0.20000000000000037 -0.96 0.9616000000000001 
0.24000000000000038 -0.96 0.9792000000000002 
0.28000000000000036 -0.96 1.0000000000000002 
0.32000000000000034 -0.96 1.0240000000000002 
0.3600000000000003 -0.96 1.0512000000000001 
0.4000000000000003 -0.96 1.0816000000000003 
0.4400000000000003 -0.96 1.1152000000000002 
0.48000000000000026 -0.96 1.1520000000000001 
0.5200000000000002 -0.96 1.1920000000000002 
0.5600000000000003 -0.96 1.2352000000000003 
0.6000000000000003 -0.96 1.2816000000000003 
0.6400000000000003 -0.96 1.3312000000000004 
0.6800000000000004 -0.96 1.3840000000000006 
0.7200000000000004 -0.96 1.4400000000000006 
0.7600000000000005 -0.96 1.4992000000000005 
0.8000000000000005 -0.96 1.5616000000000008 
0.8400000000000005 -0.96 1.6272000000000009 
0.8800000000000006 -0.96 1.696000000000001 
0.9200000000000006 -0.96 1.7680000000000011 
0.9600000000000006 -0.96 1.8432000000000013 
1.0000000000000007 -0.96 1.9216000000000013 

-1.0 -0.9199999999999999 1.8463999999999998 
-0.96 -0.9199999999999999 1.7679999999999998 
-0.9199999999999999 -0.9199999999999999 1.6927999999999996 
-0.8799999999999999 -0.9199999999999999 1.6207999999999996 
-0.8399999999999999 -0.9199999999999999 1.5519999999999996 
-0.7999999999999998 -0.9199999999999999 1.4863999999999995 
-0.7599999999999998 -0.9199999999999999 1.4239999999999995 
-0.7199999999999998 -0.9199999999999999 1.3647999999999993 
-0.6799999999999997 -0.9199999999999999 1.3087999999999993 
-0.6399999999999997 -0.9199999999999999 1.2559999999999993 
-0.5999999999999996 -0.9199999999999999 1.2063999999999995 
